# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
531             	DILUPBiCGStab	6.90015920e-04	8.94665770e-06	1	5.53920790e-03	2.14312440e-05	1	false	DILUPBiCGStab	6.17168910e-04	1.06727790e-05	1	true	GAMG	4.33196140e-03	4.05990340e-05	75	true	DILUPBiCGStab	2.20239940e-05	2.71009430e-07	1	true
532             	DILUPBiCGStab	6.87311230e-04	8.91264440e-06	1	5.52402880e-03	2.13452190e-05	1	false	DILUPBiCGStab	6.14144930e-04	1.06223590e-05	1	true	GAMG	4.35580210e-03	4.23464050e-05	51	true	DILUPBiCGStab	2.19514540e-05	2.70069650e-07	1	true
533             	DILUPBiCGStab	6.84985820e-04	8.88266460e-06	1	5.50851890e-03	2.12514060e-05	1	false	DILUPBiCGStab	6.11207000e-04	1.05731490e-05	1	true	GAMG	4.40349550e-03	4.30287260e-05	49	true	DILUPBiCGStab	2.18778520e-05	2.69134400e-07	1	true
534             	DILUPBiCGStab	6.82603560e-04	8.85196430e-06	1	5.49431720e-03	2.11626980e-05	1	false	DILUPBiCGStab	6.08295980e-04	1.05240520e-05	1	true	GAMG	4.41742660e-03	4.24781710e-05	43	true	DILUPBiCGStab	2.18073540e-05	2.68246520e-07	1	true
535             	DILUPBiCGStab	6.79815450e-04	8.81690910e-06	1	5.48286330e-03	2.10821330e-05	1	false	DILUPBiCGStab	6.05379110e-04	1.04747310e-05	1	true	GAMG	4.45655180e-03	4.24945970e-05	49	true	DILUPBiCGStab	2.17466900e-05	2.67453060e-07	1	true
536             	DILUPBiCGStab	6.76792170e-04	8.77907700e-06	1	5.47171460e-03	2.10163890e-05	1	false	DILUPBiCGStab	6.02445350e-04	1.04251460e-05	1	true	GAMG	4.42972120e-03	4.25078760e-05	60	true	DILUPBiCGStab	2.16827680e-05	2.66620490e-07	1	true
537             	DILUPBiCGStab	6.74324750e-04	8.74791020e-06	1	5.45915360e-03	2.09278680e-05	1	false	DILUPBiCGStab	5.99662080e-04	1.03787810e-05	1	true	GAMG	4.35161930e-03	3.88272190e-05	50	true	DILUPBiCGStab	2.16118400e-05	2.65747890e-07	1	true
538             	DILUPBiCGStab	6.71925050e-04	8.71701700e-06	1	5.44163670e-03	2.08312970e-05	1	false	DILUPBiCGStab	5.96736370e-04	1.03302620e-05	1	true	GAMG	4.42618180e-03	4.37112990e-05	56	true	DILUPBiCGStab	2.15347000e-05	2.64823730e-07	1	true
539             	DILUPBiCGStab	6.69362170e-04	8.68428410e-06	1	5.42354310e-03	2.07490930e-05	1	false	DILUPBiCGStab	5.93774960e-04	1.02814300e-05	1	true	GAMG	4.47347630e-03	4.29207020e-05	44	true	DILUPBiCGStab	2.14644220e-05	2.63968910e-07	1	true
540             	DILUPBiCGStab	6.66620720e-04	8.64983400e-06	1	5.40869310e-03	2.06641870e-05	1	false	DILUPBiCGStab	5.90936040e-04	1.02351440e-05	1	true	GAMG	4.49469330e-03	4.43438100e-05	56	true	DILUPBiCGStab	2.14064930e-05	2.63227020e-07	1	true
541             	DILUPBiCGStab	6.64226190e-04	8.61930090e-06	1	5.39500090e-03	2.05863660e-05	1	false	DILUPBiCGStab	5.88378370e-04	1.01938980e-05	1	true	GAMG	4.44271460e-03	4.37803550e-05	51	true	DILUPBiCGStab	2.13442520e-05	2.62443090e-07	1	true
542             	DILUPBiCGStab	6.61342770e-04	8.58332430e-06	1	5.37806620e-03	2.04964240e-05	1	false	DILUPBiCGStab	5.85418270e-04	1.01463180e-05	1	true	GAMG	4.56958160e-03	4.36711590e-05	46	true	DILUPBiCGStab	2.12679690e-05	2.61525260e-07	1	true
543             	DILUPBiCGStab	6.58870040e-04	8.55172830e-06	1	5.36283370e-03	2.04086740e-05	1	false	DILUPBiCGStab	5.82535530e-04	1.01010310e-05	1	true	GAMG	4.51537100e-03	4.43651070e-05	43	true	DILUPBiCGStab	2.11954710e-05	2.60643800e-07	1	true
544             	DILUPBiCGStab	6.57088620e-04	8.52769970e-06	1	5.34982770e-03	2.03238640e-05	1	false	DILUPBiCGStab	5.80057020e-04	1.00634300e-05	1	true	GAMG	4.45048010e-03	4.42407660e-05	43	true	DILUPBiCGStab	2.11322740e-05	2.59870210e-07	1	true
545             	DILUPBiCGStab	6.54634260e-04	8.49637030e-06	1	5.33585160e-03	2.02411420e-05	1	false	DILUPBiCGStab	5.77420240e-04	1.00234960e-05	1	true	GAMG	4.48447080e-03	4.40868050e-05	43	true	DILUPBiCGStab	2.10722250e-05	2.59107650e-07	1	true
546             	DILUPBiCGStab	6.51932510e-04	8.46286480e-06	1	5.32174490e-03	2.01613100e-05	1	false	DILUPBiCGStab	5.74783140e-04	9.98395100e-06	1	true	GAMG	4.58599100e-03	4.33144190e-05	60	true	DILUPBiCGStab	2.10099390e-05	2.58300170e-07	1	true
547             	DILUPBiCGStab	6.49180590e-04	8.42833810e-06	1	5.30869710e-03	2.00804030e-05	1	false	DILUPBiCGStab	5.72032610e-04	9.94250790e-06	1	true	GAMG	4.69028490e-03	4.55715250e-05	55	true	DILUPBiCGStab	2.09392330e-05	2.57408480e-07	1	true
548             	DILUPBiCGStab	6.46808220e-04	8.39810280e-06	1	5.30057460e-03	2.00038830e-05	1	false	DILUPBiCGStab	5.69316360e-04	9.90184220e-06	1	true	GAMG	4.71188250e-03	4.45583100e-05	47	true	DILUPBiCGStab	2.08672340e-05	2.56515870e-07	1	true
549             	DILUPBiCGStab	6.44874260e-04	8.37253990e-06	1	5.27915440e-03	1.99101550e-05	1	false	DILUPBiCGStab	5.66819650e-04	9.86511550e-06	1	true	GAMG	4.70282300e-03	4.66276640e-05	45	true	DILUPBiCGStab	2.08025070e-05	2.55696050e-07	1	true
550             	DILUPBiCGStab	6.42537970e-04	8.34242940e-06	1	5.26327650e-03	1.98299990e-05	1	false	DILUPBiCGStab	5.64267000e-04	9.82724930e-06	1	true	GAMG	4.64270450e-03	4.62818160e-05	37	true	DILUPBiCGStab	2.07417990e-05	2.54913150e-07	1	true
551             	DILUPBiCGStab	6.40065880e-04	8.31096410e-06	1	5.25101560e-03	1.97672180e-05	1	false	DILUPBiCGStab	5.61799230e-04	9.79092870e-06	1	true	GAMG	4.57271240e-03	4.51663890e-05	57	true	DILUPBiCGStab	2.06817620e-05	2.54122690e-07	1	true
552             	DILUPBiCGStab	6.37368770e-04	8.27735530e-06	1	5.23838960e-03	1.96955810e-05	1	false	DILUPBiCGStab	5.59173640e-04	9.75188480e-06	1	true	GAMG	4.55716760e-03	4.52106950e-05	50	true	DILUPBiCGStab	2.06136330e-05	2.53252050e-07	1	true
553             	DILUPBiCGStab	6.35219690e-04	8.24973330e-06	1	5.22295780e-03	1.96137550e-05	1	false	DILUPBiCGStab	5.56667310e-04	9.71479730e-06	1	true	GAMG	4.53387550e-03	4.32348340e-05	47	true	DILUPBiCGStab	2.05439510e-05	2.52380620e-07	1	true
554             	DILUPBiCGStab	6.33300650e-04	8.22442250e-06	1	5.20787690e-03	1.95173150e-05	1	false	DILUPBiCGStab	5.54235960e-04	9.67899110e-06	1	true	GAMG	4.49869770e-03	4.37206350e-05	46	true	DILUPBiCGStab	2.04791980e-05	2.51560810e-07	1	true
555             	DILUPBiCGStab	6.31136020e-04	8.19658930e-06	1	5.19579920e-03	1.94444600e-05	1	false	DILUPBiCGStab	5.51764040e-04	9.64258010e-06	1	true	GAMG	4.47419260e-03	3.92295020e-05	42	true	DILUPBiCGStab	2.04170540e-05	2.50762200e-07	1	true
556             	DILUPBiCGStab	6.28759520e-04	8.16639620e-06	1	5.18427220e-03	1.93828850e-05	1	false	DILUPBiCGStab	5.49326710e-04	9.60661340e-06	1	true	GAMG	4.47111560e-03	4.11704540e-05	58	true	DILUPBiCGStab	2.03583530e-05	2.49992900e-07	1	true
557             	DILUPBiCGStab	6.26349880e-04	8.13611170e-06	1	5.17307380e-03	1.93191080e-05	1	false	DILUPBiCGStab	5.46913740e-04	9.57107210e-06	1	true	GAMG	4.48708990e-03	4.41194170e-05	44	true	DILUPBiCGStab	2.02986180e-05	2.49205690e-07	1	true
558             	DILUPBiCGStab	6.24539710e-04	8.11272390e-06	1	5.16053580e-03	1.92342380e-05	1	false	DILUPBiCGStab	5.44666530e-04	9.53851140e-06	1	true	GAMG	4.57594020e-03	4.54187390e-05	42	true	DILUPBiCGStab	2.02321170e-05	2.48379110e-07	1	true
559             	DILUPBiCGStab	6.22776080e-04	8.08997410e-06	1	5.14692050e-03	1.91382010e-05	1	false	DILUPBiCGStab	5.42366460e-04	9.50470650e-06	1	true	GAMG	4.67037990e-03	4.66106600e-05	45	true	DILUPBiCGStab	2.01684190e-05	2.47581570e-07	1	true
560             	DILUPBiCGStab	6.20717470e-04	8.06336090e-06	1	5.13682140e-03	1.90751490e-05	1	false	DILUPBiCGStab	5.40000220e-04	9.46943250e-06	1	true	GAMG	4.63471350e-03	4.59592210e-05	32	true	DILUPBiCGStab	2.01068090e-05	2.46805280e-07	1	true
561             	DILUPBiCGStab	6.18357030e-04	8.03376000e-06	1	5.12914130e-03	1.90188440e-05	1	false	DILUPBiCGStab	5.37652500e-04	9.43443750e-06	1	true	GAMG	4.58836090e-03	4.43383970e-05	61	true	DILUPBiCGStab	2.00507460e-05	2.46076470e-07	1	true
562             	DILUPBiCGStab	6.15936360e-04	8.00340620e-06	1	5.11650480e-03	1.89574540e-05	1	false	DILUPBiCGStab	5.35332420e-04	9.39968850e-06	1	true	GAMG	4.51837030e-03	4.40246030e-05	65	true	DILUPBiCGStab	1.99930620e-05	2.45320040e-07	1	true
563             	DILUPBiCGStab	6.13853930e-04	7.97660130e-06	1	5.10136140e-03	1.88843090e-05	1	false	DILUPBiCGStab	5.33036620e-04	9.36509780e-06	1	true	GAMG	4.50401300e-03	4.36597650e-05	44	true	DILUPBiCGStab	1.99236860e-05	2.44470220e-07	1	true
564             	DILUPBiCGStab	6.12060920e-04	7.95292980e-06	1	5.08778320e-03	1.88009780e-05	1	false	DILUPBiCGStab	5.30768470e-04	9.33089950e-06	1	true	GAMG	4.49256830e-03	4.04279810e-05	50	true	DILUPBiCGStab	1.98573090e-05	2.43646750e-07	1	true
565             	DILUPBiCGStab	6.10127920e-04	7.92762760e-06	1	5.07558390e-03	1.87368750e-05	1	false	DILUPBiCGStab	5.28506420e-04	9.29673580e-06	1	true	GAMG	4.46623330e-03	3.96624620e-05	35	true	DILUPBiCGStab	1.97980830e-05	2.42893370e-07	1	true
566             	DILUPBiCGStab	6.07753560e-04	7.89776230e-06	1	5.06363000e-03	1.86740040e-05	1	false	DILUPBiCGStab	5.26223830e-04	9.26227860e-06	1	true	GAMG	4.51018900e-03	4.41085580e-05	61	true	DILUPBiCGStab	1.97423160e-05	2.42160810e-07	1	true
567             	DILUPBiCGStab	6.05021250e-04	7.86393940e-06	1	5.05330960e-03	1.86150640e-05	1	false	DILUPBiCGStab	5.23833700e-04	9.22606240e-06	1	true	GAMG	4.58959040e-03	4.48484120e-05	60	true	DILUPBiCGStab	1.96820140e-05	2.41362580e-07	1	true
568             	DILUPBiCGStab	6.03411940e-04	7.84217780e-06	1	5.04509050e-03	1.85473560e-05	1	false	DILUPBiCGStab	5.21851930e-04	9.19714980e-06	1	true	GAMG	4.43975680e-03	4.14567370e-05	47	true	DILUPBiCGStab	1.96180150e-05	2.40569460e-07	1	true
569             	DILUPBiCGStab	6.01620230e-04	7.81804000e-06	1	5.02907580e-03	1.84708960e-05	1	false	DILUPBiCGStab	5.19642980e-04	9.16406490e-06	1	true	GAMG	4.50482100e-03	4.19680960e-05	48	true	DILUPBiCGStab	1.95526680e-05	2.39745660e-07	1	true
570             	DILUPBiCGStab	5.99682660e-04	7.79257580e-06	1	5.01472660e-03	1.84086160e-05	1	false	DILUPBiCGStab	5.17439380e-04	9.13128190e-06	1	true	GAMG	4.53494590e-03	4.38839450e-05	32	true	DILUPBiCGStab	1.94960580e-05	2.39002430e-07	1	true
571             	DILUPBiCGStab	5.97517480e-04	7.76509780e-06	1	5.00758350e-03	1.83504840e-05	1	false	DILUPBiCGStab	5.15308400e-04	9.10017000e-06	1	true	GAMG	4.52983640e-03	4.50388970e-05	51	true	DILUPBiCGStab	1.94431280e-05	2.38289030e-07	1	true
572             	DILUPBiCGStab	5.95145650e-04	7.73523620e-06	1	4.99854880e-03	1.82988040e-05	1	false	DILUPBiCGStab	5.13153610e-04	9.06863920e-06	1	true	GAMG	4.53414410e-03	4.50673600e-05	54	true	DILUPBiCGStab	1.93863000e-05	2.37525330e-07	1	true
573             	DILUPBiCGStab	5.93127200e-04	7.70917660e-06	1	4.98601540e-03	1.82315870e-05	1	false	DILUPBiCGStab	5.11018250e-04	9.03773880e-06	1	true	GAMG	4.56396900e-03	4.47642900e-05	50	true	DILUPBiCGStab	1.93215070e-05	2.36703720e-07	1	true
574             	DILUPBiCGStab	5.91017600e-04	7.68177300e-06	1	4.97043510e-03	1.81603560e-05	1	false	DILUPBiCGStab	5.08677390e-04	9.00348910e-06	1	true	GAMG	4.69087420e-03	4.48746150e-05	47	true	DILUPBiCGStab	1.92557110e-05	2.35864660e-07	1	true
575             	DILUPBiCGStab	5.89365450e-04	7.65950030e-06	1	4.95634700e-03	1.80874760e-05	1	false	DILUPBiCGStab	5.06595520e-04	8.97388390e-06	1	true	GAMG	4.66482970e-03	4.45737480e-05	37	true	DILUPBiCGStab	1.91991530e-05	2.35122540e-07	1	true
576             	DILUPBiCGStab	5.87505910e-04	7.63527320e-06	1	4.94704340e-03	1.80307730e-05	1	false	DILUPBiCGStab	5.04585220e-04	8.94594700e-06	1	true	GAMG	4.58504460e-03	4.35038320e-05	44	true	DILUPBiCGStab	1.91494830e-05	2.34439240e-07	1	true
577             	DILUPBiCGStab	5.85278430e-04	7.60693800e-06	1	4.93690850e-03	1.79902020e-05	1	false	DILUPBiCGStab	5.02507230e-04	8.91691730e-06	1	true	GAMG	4.64188200e-03	4.53045310e-05	60	true	DILUPBiCGStab	1.90957100e-05	2.33696000e-07	1	true
578             	DILUPBiCGStab	5.82318960e-04	7.57067100e-06	1	4.92614320e-03	1.79446070e-05	1	false	DILUPBiCGStab	4.99982400e-04	8.87974420e-06	1	true	GAMG	4.71174250e-03	4.61548350e-05	54	true	DILUPBiCGStab	1.90292740e-05	2.32815340e-07	1	true
579             	DILUPBiCGStab	5.80949330e-04	7.55140410e-06	1	4.91820270e-03	1.78712500e-05	1	false	DILUPBiCGStab	4.98081590e-04	8.85348160e-06	1	true	GAMG	4.65698050e-03	4.46584420e-05	40	true	DILUPBiCGStab	1.89700940e-05	2.32052530e-07	1	true
580             	DILUPBiCGStab	5.79557440e-04	7.53207330e-06	1	4.90774570e-03	1.78044830e-05	1	false	DILUPBiCGStab	4.96126070e-04	8.82640900e-06	1	true	GAMG	4.62886320e-03	4.48878050e-05	42	true	DILUPBiCGStab	1.89159650e-05	2.31332140e-07	1	true
581             	DILUPBiCGStab	5.77860580e-04	7.50980800e-06	1	4.89583090e-03	1.77388940e-05	1	false	DILUPBiCGStab	4.94186540e-04	8.79932230e-06	1	true	GAMG	4.66697480e-03	4.60792500e-05	38	true	DILUPBiCGStab	1.88696970e-05	2.30682230e-07	1	true
582             	DILUPBiCGStab	5.75632910e-04	7.48234640e-06	1	4.88609510e-03	1.76943260e-05	1	false	DILUPBiCGStab	4.92152340e-04	8.77039420e-06	1	true	GAMG	4.69987800e-03	4.69076740e-05	58	true	DILUPBiCGStab	1.88188880e-05	2.29973470e-07	1	true
583             	DILUPBiCGStab	5.73675090e-04	7.45766520e-06	1	4.87942890e-03	1.76406340e-05	1	false	DILUPBiCGStab	4.90213080e-04	8.74330900e-06	1	true	GAMG	4.71833920e-03	4.66602270e-05	56	true	DILUPBiCGStab	1.87627950e-05	2.29228360e-07	1	true
584             	DILUPBiCGStab	5.71849350e-04	7.43383960e-06	1	4.87297770e-03	1.75769210e-05	1	false	DILUPBiCGStab	4.88169020e-04	8.71412100e-06	1	true	GAMG	4.67615650e-03	4.45483320e-05	41	true	DILUPBiCGStab	1.87023250e-05	2.28458250e-07	1	true
585             	DILUPBiCGStab	5.69827440e-04	7.40761130e-06	1	4.86189410e-03	1.75154230e-05	1	false	DILUPBiCGStab	4.85975970e-04	8.68243820e-06	1	true	GAMG	4.69463680e-03	4.55130620e-05	38	true	DILUPBiCGStab	1.86451070e-05	2.27713450e-07	1	true
586             	DILUPBiCGStab	5.68212890e-04	7.38619890e-06	1	4.85001240e-03	1.74543640e-05	1	false	DILUPBiCGStab	4.84062850e-04	8.65600130e-06	1	true	GAMG	4.60046660e-03	4.59370900e-05	31	true	DILUPBiCGStab	1.85961780e-05	2.27071010e-07	1	true
587             	DILUPBiCGStab	5.66208470e-04	7.36063440e-06	1	4.83991600e-03	1.74020410e-05	1	false	DILUPBiCGStab	4.82093870e-04	8.62851510e-06	1	true	GAMG	4.59069510e-03	4.50994790e-05	55	true	DILUPBiCGStab	1.85482770e-05	2.26430890e-07	1	true
588             	DILUPBiCGStab	5.64137530e-04	7.33451140e-06	1	4.83143870e-03	1.73485560e-05	1	false	DILUPBiCGStab	4.80143130e-04	8.60144520e-06	1	true	GAMG	4.54958130e-03	4.36505100e-05	56	true	DILUPBiCGStab	1.84964760e-05	2.25756600e-07	1	true
589             	DILUPBiCGStab	5.62387690e-04	7.31178160e-06	1	4.82161090e-03	1.72817700e-05	1	false	DILUPBiCGStab	4.78211900e-04	8.57497160e-06	1	true	GAMG	4.53401140e-03	4.51222760e-05	42	true	DILUPBiCGStab	1.84354240e-05	2.25020660e-07	1	true
590             	DILUPBiCGStab	5.60815690e-04	7.29089120e-06	1	4.81006270e-03	1.72165390e-05	1	false	DILUPBiCGStab	4.76294950e-04	8.54865080e-06	1	true	GAMG	4.50419220e-03	4.42170870e-05	51	true	DILUPBiCGStab	1.83815090e-05	2.24358250e-07	1	true
591             	DILUPBiCGStab	5.59095460e-04	7.26861020e-06	1	4.80231570e-03	1.71708730e-05	1	false	DILUPBiCGStab	4.74391590e-04	8.52258800e-06	1	true	GAMG	4.49657730e-03	4.44504840e-05	33	true	DILUPBiCGStab	1.83323560e-05	2.23742320e-07	1	true
