# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
5595            	DILUPBiCGStab	4.10052990e-05	2.08878250e-07	1	6.39711510e-04	2.74448280e-06	1	false	DILUPBiCGStab	1.12839570e-04	1.59923130e-06	1	true	GAMG	2.73929880e-03	1.86496180e-05	11	true	DILUPBiCGStab	2.14907010e-06	4.87563040e-11	1	true
5596            	DILUPBiCGStab	4.09096620e-05	2.09516670e-07	1	5.89540240e-04	2.64185080e-06	1	false	DILUPBiCGStab	1.12699050e-04	1.59736580e-06	1	true	GAMG	2.96707090e-03	1.84057110e-05	8	true	DILUPBiCGStab	2.14893630e-06	4.87278900e-11	1	true
5597            	DILUPBiCGStab	4.07656360e-05	2.05282670e-07	1	5.97393910e-04	2.75735700e-06	1	false	DILUPBiCGStab	1.12630360e-04	1.59652570e-06	1	true	GAMG	2.48103910e-03	1.69630470e-05	9	true	DILUPBiCGStab	2.14913430e-06	4.87360080e-11	1	true
5598            	DILUPBiCGStab	4.09814010e-05	2.09937090e-07	1	6.22155200e-04	3.11992420e-06	1	false	DILUPBiCGStab	1.12413600e-04	1.59356040e-06	1	true	GAMG	2.16662230e-03	1.95192130e-05	7	true	DILUPBiCGStab	2.14877050e-06	4.87274010e-11	1	true
5599            	DILUPBiCGStab	4.10119600e-05	2.12674120e-07	1	6.17974250e-04	3.28623070e-06	1	false	DILUPBiCGStab	1.12228100e-04	1.59102750e-06	1	true	GAMG	2.38846800e-03	2.32222280e-05	9	true	DILUPBiCGStab	2.14839430e-06	4.87252090e-11	1	true
5600            	DILUPBiCGStab	4.33536320e-05	2.98486290e-07	1	7.95477890e-04	4.74241830e-06	1	false	DILUPBiCGStab	1.12161980e-04	1.59016320e-06	1	true	GAMG	3.26743380e-03	2.96684950e-05	11	true	DILUPBiCGStab	2.14839510e-06	4.86968230e-11	1	true
5601            	DILUPBiCGStab	4.34744050e-05	2.54460360e-07	1	7.81108820e-04	3.61120820e-06	1	false	DILUPBiCGStab	1.12199020e-04	1.59073720e-06	1	true	GAMG	2.79045310e-03	1.99279260e-05	9	true	DILUPBiCGStab	2.14839610e-06	4.87244550e-11	1	true
5602            	DILUPBiCGStab	4.35188090e-05	2.59854670e-07	1	8.79684930e-04	3.77821470e-06	1	false	DILUPBiCGStab	1.12224390e-04	1.59116560e-06	1	true	GAMG	2.81841660e-03	1.71951860e-05	7	true	DILUPBiCGStab	2.14818960e-06	4.87590270e-11	1	true
5603            	DILUPBiCGStab	4.16854840e-05	2.20815060e-07	1	6.74034750e-04	2.93979390e-06	1	false	DILUPBiCGStab	1.12489570e-04	1.59502050e-06	1	true	GAMG	2.57919300e-03	1.35639250e-05	13	true	DILUPBiCGStab	2.14824100e-06	4.87636780e-11	1	true
5604            	DILUPBiCGStab	4.50899800e-05	2.96340690e-07	1	9.53488940e-04	4.54934870e-06	1	false	DILUPBiCGStab	1.12096880e-04	1.58958190e-06	1	true	GAMG	3.97123860e-03	3.01313730e-05	6	true	DILUPBiCGStab	2.14730280e-06	4.87777930e-11	1	true
5605            	DILUPBiCGStab	4.14296280e-05	2.18753640e-07	1	6.28353040e-04	2.79146530e-06	1	false	DILUPBiCGStab	1.12596850e-04	1.59680110e-06	1	true	GAMG	2.48651460e-03	1.43565550e-05	9	true	DILUPBiCGStab	2.14774200e-06	4.87847840e-11	1	true
5606            	DILUPBiCGStab	4.17208160e-05	2.26393800e-07	1	5.62489760e-04	3.03252030e-06	1	false	DILUPBiCGStab	1.12370850e-04	1.59372630e-06	1	true	GAMG	3.33104080e-03	1.98344530e-05	9	true	DILUPBiCGStab	2.14696000e-06	4.88061090e-11	1	true
5607            	DILUPBiCGStab	4.13999780e-05	2.18269490e-07	1	5.72933540e-04	3.22316400e-06	1	false	DILUPBiCGStab	1.12427650e-04	1.59468310e-06	1	true	GAMG	2.83036720e-03	1.44953080e-05	8	true	DILUPBiCGStab	2.14679690e-06	4.87959140e-11	1	true
5608            	DILUPBiCGStab	4.14041410e-05	2.14719280e-07	1	6.49519830e-04	3.58911720e-06	1	false	DILUPBiCGStab	1.12395680e-04	1.59439790e-06	1	true	GAMG	3.10325790e-03	1.88141070e-05	7	true	DILUPBiCGStab	2.14665320e-06	4.87952110e-11	1	true
5609            	DILUPBiCGStab	4.11803860e-05	2.09470600e-07	1	6.67880100e-04	3.69178080e-06	1	false	DILUPBiCGStab	1.12553090e-04	1.59676010e-06	1	true	GAMG	2.22714290e-03	1.98475740e-05	7	true	DILUPBiCGStab	2.14687040e-06	4.88028770e-11	1	true
5610            	DILUPBiCGStab	4.32011420e-05	2.65198880e-07	1	8.17392300e-04	4.01968980e-06	1	false	DILUPBiCGStab	1.12459920e-04	1.59550950e-06	1	true	GAMG	3.08581670e-03	1.62563990e-05	13	true	DILUPBiCGStab	2.14701090e-06	4.88264050e-11	1	true
5611            	DILUPBiCGStab	4.19460920e-05	2.27184110e-07	1	6.29657470e-04	3.23336050e-06	1	false	DILUPBiCGStab	1.12628380e-04	1.59792340e-06	1	true	GAMG	2.80447910e-03	2.43381750e-05	7	true	DILUPBiCGStab	2.14724980e-06	4.87789390e-11	1	true
5612            	DILUPBiCGStab	4.12894550e-05	2.13705970e-07	1	5.79318110e-04	2.98610490e-06	1	false	DILUPBiCGStab	1.12751890e-04	1.59975250e-06	1	true	GAMG	2.05849210e-03	1.84076060e-05	9	true	DILUPBiCGStab	2.14742220e-06	4.88255560e-11	1	true
5613            	DILUPBiCGStab	4.11133450e-05	2.09849650e-07	1	4.81786600e-04	2.57963430e-06	1	false	DILUPBiCGStab	1.12757000e-04	1.59991620e-06	1	true	GAMG	2.24213510e-03	1.48837650e-05	9	true	DILUPBiCGStab	2.14726120e-06	4.88286260e-11	1	true
5614            	DILUPBiCGStab	4.11032210e-05	2.10791960e-07	1	4.68948910e-04	2.59300590e-06	1	false	DILUPBiCGStab	1.12766620e-04	1.60016940e-06	1	true	GAMG	1.92020550e-03	1.18606040e-05	9	true	DILUPBiCGStab	2.14720320e-06	4.88213510e-11	1	true
5615            	DILUPBiCGStab	4.09090390e-05	2.08398360e-07	1	4.42726130e-04	2.29502080e-06	1	false	DILUPBiCGStab	1.12770350e-04	1.60034430e-06	1	true	GAMG	1.65077830e-03	9.96790780e-06	9	true	DILUPBiCGStab	2.14728220e-06	4.88161230e-11	1	true
5616            	DILUPBiCGStab	4.10536260e-05	2.09746530e-07	1	4.18776070e-04	2.22638730e-06	1	false	DILUPBiCGStab	1.12782930e-04	1.60064500e-06	1	true	GAMG	1.70558710e-03	9.50530750e-06	9	true	DILUPBiCGStab	2.14738560e-06	4.88163180e-11	1	true
5617            	DILUPBiCGStab	4.10187450e-05	2.09273220e-07	1	4.48889010e-04	2.72868240e-06	1	false	DILUPBiCGStab	1.12729960e-04	1.59998150e-06	1	true	GAMG	1.45587560e-03	1.28421910e-05	9	true	DILUPBiCGStab	2.14733740e-06	4.88090560e-11	1	true
5618            	DILUPBiCGStab	4.11815570e-05	2.11311850e-07	1	4.57115820e-04	2.72941300e-06	1	false	DILUPBiCGStab	1.12691170e-04	1.59952290e-06	1	true	GAMG	1.55604950e-03	1.30149230e-05	7	true	DILUPBiCGStab	2.14726820e-06	4.88109100e-11	1	true
5619            	DILUPBiCGStab	4.38207860e-05	2.90638050e-07	1	6.59882340e-04	3.56050680e-06	1	false	DILUPBiCGStab	1.12592660e-04	1.59818520e-06	1	true	GAMG	2.57449750e-03	1.51653220e-05	11	true	DILUPBiCGStab	2.14712950e-06	4.88203400e-11	1	true
5620            	DILUPBiCGStab	4.49327960e-05	2.83442240e-07	1	8.27083030e-04	4.15020550e-06	1	false	DILUPBiCGStab	1.12567400e-04	1.59788910e-06	1	true	GAMG	2.89133430e-03	2.20337410e-05	10	true	DILUPBiCGStab	2.14691050e-06	4.88392640e-11	1	true
5621            	DILUPBiCGStab	4.22570500e-05	2.33200300e-07	1	7.14018780e-04	3.22000100e-06	1	false	DILUPBiCGStab	1.12769070e-04	1.60084520e-06	1	true	GAMG	2.47775990e-03	2.33057460e-05	15	true	DILUPBiCGStab	2.14663380e-06	4.88690490e-11	1	true
5622            	DILUPBiCGStab	4.10478850e-05	2.10609820e-07	1	5.59690550e-04	2.96844330e-06	1	false	DILUPBiCGStab	1.12833240e-04	1.60189830e-06	1	true	GAMG	2.22538220e-03	1.74805920e-05	14	true	DILUPBiCGStab	2.14621780e-06	4.88874470e-11	1	true
5623            	DILUPBiCGStab	4.06492050e-05	2.06975850e-07	1	4.66265410e-04	2.54961220e-06	1	false	DILUPBiCGStab	1.12730330e-04	1.60056040e-06	1	true	GAMG	2.20873530e-03	2.08520700e-05	9	true	DILUPBiCGStab	2.14587950e-06	4.88853900e-11	1	true
5624            	DILUPBiCGStab	4.05298110e-05	2.03325810e-07	1	4.98643800e-04	2.52045040e-06	1	false	DILUPBiCGStab	1.12728070e-04	1.60061910e-06	1	true	GAMG	1.83800440e-03	1.57395040e-05	10	true	DILUPBiCGStab	2.14612370e-06	4.88748360e-11	1	true
5625            	DILUPBiCGStab	4.07451110e-05	2.04353330e-07	1	5.11514440e-04	2.60330840e-06	1	false	DILUPBiCGStab	1.12771470e-04	1.60124150e-06	1	true	GAMG	1.58324280e-03	1.20207060e-05	17	true	DILUPBiCGStab	2.14667850e-06	4.88659850e-11	1	true
5626            	DILUPBiCGStab	4.10935030e-05	2.07501910e-07	1	5.30211540e-04	3.11128040e-06	1	false	DILUPBiCGStab	1.12541550e-04	1.59796960e-06	1	true	GAMG	1.77805050e-03	1.65685810e-05	12	true	DILUPBiCGStab	2.14643550e-06	4.88587560e-11	1	true
5627            	DILUPBiCGStab	4.36256040e-05	2.85610880e-07	1	7.32632840e-04	4.46562040e-06	1	false	DILUPBiCGStab	1.12249790e-04	1.59377370e-06	1	true	GAMG	2.90598210e-03	2.77088030e-05	13	true	DILUPBiCGStab	2.14605040e-06	4.88450810e-11	1	true
5628            	DILUPBiCGStab	4.19192640e-05	2.15324620e-07	1	6.15091430e-04	2.96171140e-06	1	false	DILUPBiCGStab	1.12573630e-04	1.59828470e-06	1	true	GAMG	1.61610650e-03	1.25570310e-05	7	true	DILUPBiCGStab	2.14653190e-06	4.88839200e-11	1	true
5629            	DILUPBiCGStab	4.13737330e-05	2.13137910e-07	1	5.84905830e-04	3.18931340e-06	1	false	DILUPBiCGStab	1.12582790e-04	1.59837540e-06	1	true	GAMG	2.06865760e-03	1.40574430e-05	13	true	DILUPBiCGStab	2.14629750e-06	4.89023090e-11	1	true
5630            	DILUPBiCGStab	4.10810250e-05	2.07570030e-07	1	4.66343190e-04	2.63200590e-06	1	false	DILUPBiCGStab	1.12643170e-04	1.59926270e-06	1	true	GAMG	1.81485430e-03	9.23022000e-06	13	true	DILUPBiCGStab	2.14629670e-06	4.88933950e-11	1	true
5631            	DILUPBiCGStab	4.11212540e-05	2.10004060e-07	1	4.69752420e-04	2.49983610e-06	1	false	DILUPBiCGStab	1.12712150e-04	1.60029410e-06	1	true	GAMG	1.60266070e-03	1.09393780e-05	9	true	DILUPBiCGStab	2.14646700e-06	4.88960660e-11	1	true
5632            	DILUPBiCGStab	4.08919710e-05	2.08726430e-07	1	4.77630940e-04	2.51178460e-06	1	false	DILUPBiCGStab	1.12705660e-04	1.60027650e-06	1	true	GAMG	1.38806740e-03	1.14925730e-05	9	true	DILUPBiCGStab	2.14651490e-06	4.88960160e-11	1	true
5633            	DILUPBiCGStab	4.08523120e-05	2.07228630e-07	1	4.52867310e-04	2.48411670e-06	1	false	DILUPBiCGStab	1.12661880e-04	1.59972000e-06	1	true	GAMG	1.37385030e-03	1.26732450e-05	11	true	DILUPBiCGStab	2.14655840e-06	4.88808950e-11	1	true
5634            	DILUPBiCGStab	4.10145210e-05	2.07105140e-07	1	4.05904020e-04	2.35760590e-06	1	false	DILUPBiCGStab	1.12653890e-04	1.59961990e-06	1	true	GAMG	1.35578890e-03	1.15058720e-05	9	true	DILUPBiCGStab	2.14651450e-06	4.88880760e-11	1	true
5635            	DILUPBiCGStab	4.12412730e-05	2.08959120e-07	1	4.51040170e-04	2.74694880e-06	1	false	DILUPBiCGStab	1.12527780e-04	1.59788760e-06	1	true	GAMG	1.29426880e-03	9.96019510e-06	7	true	DILUPBiCGStab	2.14619070e-06	4.88899330e-11	1	true
5636            	DILUPBiCGStab	4.17428850e-05	2.19363390e-07	1	4.86322260e-04	2.82463510e-06	1	false	DILUPBiCGStab	1.12456990e-04	1.59686070e-06	1	true	GAMG	1.63133660e-03	1.38799580e-05	9	true	DILUPBiCGStab	2.14601330e-06	4.88761620e-11	1	true
5637            	DILUPBiCGStab	4.15527180e-05	2.10707920e-07	1	5.09093490e-04	2.97362500e-06	1	false	DILUPBiCGStab	1.12314450e-04	1.59482770e-06	1	true	GAMG	1.38721660e-03	1.16990490e-05	9	true	DILUPBiCGStab	2.14573810e-06	4.88829630e-11	1	true
5638            	DILUPBiCGStab	4.11476130e-05	2.09241230e-07	1	5.11313560e-04	3.40678930e-06	1	false	DILUPBiCGStab	1.12306460e-04	1.59470710e-06	1	true	GAMG	1.47572560e-03	8.50101520e-06	9	true	DILUPBiCGStab	2.14562380e-06	4.88964260e-11	1	true
5639            	DILUPBiCGStab	4.11566610e-05	2.09130350e-07	1	4.52622130e-04	2.56676320e-06	1	false	DILUPBiCGStab	1.12426140e-04	1.59641490e-06	1	true	GAMG	1.60096860e-03	1.16205910e-05	7	true	DILUPBiCGStab	2.14572930e-06	4.88948170e-11	1	true
5640            	DILUPBiCGStab	4.10745010e-05	2.11055330e-07	1	4.69750350e-04	2.59305310e-06	1	false	DILUPBiCGStab	1.12306780e-04	1.59474020e-06	1	true	GAMG	1.42641410e-03	1.19993040e-05	7	true	DILUPBiCGStab	2.14542950e-06	4.89012130e-11	1	true
5641            	DILUPBiCGStab	4.10727500e-05	2.10744430e-07	1	4.51516970e-04	2.59549030e-06	1	false	DILUPBiCGStab	1.12261030e-04	1.59414470e-06	1	true	GAMG	1.44650950e-03	9.32139570e-06	9	true	DILUPBiCGStab	2.14530680e-06	4.89032650e-11	1	true
5642            	DILUPBiCGStab	4.12781000e-05	2.14633900e-07	1	4.24413970e-04	2.54433690e-06	1	false	DILUPBiCGStab	1.12192100e-04	1.59317210e-06	1	true	GAMG	1.37060070e-03	1.19994360e-05	7	true	DILUPBiCGStab	2.14503380e-06	4.89030460e-11	1	true
5643            	DILUPBiCGStab	4.12284530e-05	2.11142060e-07	1	4.12056490e-04	2.56788240e-06	1	false	DILUPBiCGStab	1.12293660e-04	1.59463850e-06	1	true	GAMG	1.28089970e-03	1.15440420e-05	7	true	DILUPBiCGStab	2.14512480e-06	4.89112740e-11	1	true
5644            	DILUPBiCGStab	4.12402620e-05	2.12009350e-07	1	4.06566620e-04	2.53994020e-06	1	false	DILUPBiCGStab	1.12289870e-04	1.59458340e-06	1	true	GAMG	1.19164230e-03	1.04511000e-05	8	true	DILUPBiCGStab	2.14495560e-06	4.89142990e-11	1	true
5645            	DILUPBiCGStab	4.11848630e-05	2.11380210e-07	1	4.05447340e-04	3.13742210e-06	1	false	DILUPBiCGStab	1.12172120e-04	1.59299090e-06	1	true	GAMG	1.02073560e-03	1.01978330e-05	9	true	DILUPBiCGStab	2.14456770e-06	4.89137490e-11	1	true
5646            	DILUPBiCGStab	4.38027510e-05	2.76647790e-07	1	5.49556070e-04	3.17343040e-06	1	false	DILUPBiCGStab	1.12077620e-04	1.59170580e-06	1	true	GAMG	2.21004530e-03	1.92356770e-05	11	true	DILUPBiCGStab	2.14425510e-06	4.89256780e-11	1	true
5647            	DILUPBiCGStab	4.19950410e-05	2.20722310e-07	1	5.17158230e-04	2.62251920e-06	1	false	DILUPBiCGStab	1.12257090e-04	1.59434520e-06	1	true	GAMG	1.47754220e-03	1.14140550e-05	7	true	DILUPBiCGStab	2.14428050e-06	4.89460530e-11	1	true
5648            	DILUPBiCGStab	4.43827110e-05	2.87807410e-07	1	7.92240020e-04	3.97096220e-06	1	false	DILUPBiCGStab	1.11930850e-04	1.58987050e-06	1	true	GAMG	2.37491020e-03	1.60765860e-05	10	true	DILUPBiCGStab	2.14324770e-06	4.89590350e-11	1	true
5649            	DILUPBiCGStab	4.15291610e-05	2.17070950e-07	1	5.10158360e-04	2.50896610e-06	1	false	DILUPBiCGStab	1.12153680e-04	1.59323510e-06	1	true	GAMG	1.67366920e-03	1.09134670e-05	15	true	DILUPBiCGStab	2.14280510e-06	4.89691820e-11	1	true
5650            	DILUPBiCGStab	4.08220720e-05	2.07885160e-07	1	4.18333060e-04	2.42760450e-06	1	false	DILUPBiCGStab	1.12103110e-04	1.59281420e-06	1	true	GAMG	1.72364450e-03	1.05209580e-05	12	true	DILUPBiCGStab	2.14214210e-06	4.89734420e-11	1	true
5651            	DILUPBiCGStab	4.05677370e-05	2.05173680e-07	1	4.03951170e-04	2.56305400e-06	1	false	DILUPBiCGStab	1.12026250e-04	1.59203520e-06	1	true	GAMG	1.56634320e-03	1.17156040e-05	9	true	DILUPBiCGStab	2.14172510e-06	4.89654160e-11	1	true
5652            	DILUPBiCGStab	4.07464620e-05	2.07955500e-07	1	4.55397000e-04	2.52573890e-06	1	false	DILUPBiCGStab	1.11999020e-04	1.59194970e-06	1	true	GAMG	1.55044270e-03	1.31490150e-05	9	true	DILUPBiCGStab	2.14160250e-06	4.89699440e-11	1	true
5653            	DILUPBiCGStab	4.08179900e-05	2.07701210e-07	1	4.66871820e-04	2.59969770e-06	1	false	DILUPBiCGStab	1.11982590e-04	1.59194050e-06	1	true	GAMG	1.31003350e-03	1.02208600e-05	14	true	DILUPBiCGStab	2.14162580e-06	4.89652700e-11	1	true
5654            	DILUPBiCGStab	4.21431330e-05	2.35382000e-07	1	5.27833400e-04	2.97344010e-06	1	false	DILUPBiCGStab	1.11927090e-04	1.59134200e-06	1	true	GAMG	2.12859170e-03	2.12552830e-05	12	true	DILUPBiCGStab	2.14148320e-06	4.89712560e-11	1	true
5655            	DILUPBiCGStab	4.15003460e-05	2.14176090e-07	1	4.44677060e-04	2.60493070e-06	1	false	DILUPBiCGStab	1.12029100e-04	1.59304610e-06	1	true	GAMG	1.43911970e-03	1.39635960e-05	6	true	DILUPBiCGStab	2.14141080e-06	4.89496390e-11	1	true
5656            	DILUPBiCGStab	4.41867220e-05	2.89357170e-07	1	7.85271830e-04	3.85368220e-06	1	false	DILUPBiCGStab	1.11668610e-04	1.58810200e-06	1	true	GAMG	2.53994710e-03	1.79192130e-05	9	true	DILUPBiCGStab	2.14049340e-06	4.89721020e-11	1	true
5657            	DILUPBiCGStab	4.17181010e-05	2.18685160e-07	1	5.34562980e-04	2.58443870e-06	1	false	DILUPBiCGStab	1.11997800e-04	1.59307720e-06	1	true	GAMG	1.54929560e-03	1.38690980e-05	16	true	DILUPBiCGStab	2.14026960e-06	4.89873650e-11	1	true
5658            	DILUPBiCGStab	4.09325230e-05	2.09474730e-07	1	4.77007200e-04	2.47824360e-06	1	false	DILUPBiCGStab	1.11995970e-04	1.59334960e-06	1	true	GAMG	1.84601430e-03	1.26710260e-05	11	true	DILUPBiCGStab	2.13985720e-06	4.89975870e-11	1	true
5659            	DILUPBiCGStab	4.05878160e-05	2.06894980e-07	1	4.44714330e-04	2.44376760e-06	1	false	DILUPBiCGStab	1.12022910e-04	1.59403150e-06	1	true	GAMG	1.51157340e-03	1.21008160e-05	11	true	DILUPBiCGStab	2.13976310e-06	4.89878000e-11	1	true
5660            	DILUPBiCGStab	4.06802150e-05	2.08513080e-07	1	4.84890080e-04	2.42969170e-06	1	false	DILUPBiCGStab	1.12075940e-04	1.59504220e-06	1	true	GAMG	1.57396160e-03	1.49192350e-05	8	true	DILUPBiCGStab	2.13980950e-06	4.89922380e-11	1	true
5661            	DILUPBiCGStab	4.13332040e-05	3.12728100e-07	1	4.84027920e-04	2.86526790e-06	1	false	DILUPBiCGStab	1.11634220e-04	1.58896160e-06	1	true	GAMG	1.88676140e-03	1.53942130e-05	10	true	DILUPBiCGStab	2.13935640e-06	4.89819720e-11	1	true
5662            	DILUPBiCGStab	4.11441430e-05	2.18957070e-07	1	4.93206210e-04	2.79279020e-06	1	false	DILUPBiCGStab	1.11924970e-04	1.59329790e-06	1	true	GAMG	1.62542780e-03	1.39692730e-05	15	true	DILUPBiCGStab	2.14021250e-06	4.90014820e-11	1	true
5663            	DILUPBiCGStab	4.40154990e-05	2.79829940e-07	1	7.52831990e-04	4.54111650e-06	1	false	DILUPBiCGStab	1.11573030e-04	1.58845870e-06	1	true	GAMG	2.98208220e-03	2.45269440e-05	9	true	DILUPBiCGStab	2.13946230e-06	4.89877580e-11	1	true
5664            	DILUPBiCGStab	4.19720890e-05	2.28468390e-07	1	6.11763220e-04	3.65703550e-06	1	false	DILUPBiCGStab	1.11986410e-04	1.59451570e-06	1	true	GAMG	1.79608050e-03	1.51742220e-05	7	true	DILUPBiCGStab	2.14002300e-06	4.90030040e-11	1	true
5665            	DILUPBiCGStab	4.45376210e-05	2.85890980e-07	1	8.44191390e-04	4.35096090e-06	1	false	DILUPBiCGStab	1.11843740e-04	1.59264720e-06	1	true	GAMG	2.93620400e-03	2.78356160e-05	7	true	DILUPBiCGStab	2.13950400e-06	4.90176000e-11	1	true
5666            	DILUPBiCGStab	4.16274910e-05	2.23378360e-07	1	5.54668500e-04	2.79744710e-06	1	false	DILUPBiCGStab	1.12252430e-04	1.59869550e-06	1	true	GAMG	2.15675440e-03	1.80034080e-05	12	true	DILUPBiCGStab	2.13957850e-06	4.90337960e-11	1	true
5667            	DILUPBiCGStab	4.08560780e-05	2.14133890e-07	1	4.56549730e-04	2.47692870e-06	1	false	DILUPBiCGStab	1.12341960e-04	1.60022970e-06	1	true	GAMG	2.01162270e-03	1.89079810e-05	11	true	DILUPBiCGStab	2.13936200e-06	4.90482870e-11	1	true
5668            	DILUPBiCGStab	4.06310120e-05	2.10897160e-07	1	4.22017060e-04	2.40534480e-06	1	false	DILUPBiCGStab	1.12328730e-04	1.60031830e-06	1	true	GAMG	2.01517400e-03	1.00602130e-05	11	true	DILUPBiCGStab	2.13930710e-06	4.90506670e-11	1	true
5669            	DILUPBiCGStab	4.07683810e-05	2.10889290e-07	1	4.50887220e-04	2.40964550e-06	1	false	DILUPBiCGStab	1.12337830e-04	1.60073090e-06	1	true	GAMG	1.76932020e-03	1.44879650e-05	7	true	DILUPBiCGStab	2.13940440e-06	4.90576780e-11	1	true
5670            	DILUPBiCGStab	4.07877010e-05	2.06602130e-07	1	4.38091470e-04	2.39665090e-06	1	false	DILUPBiCGStab	1.12294670e-04	1.60033290e-06	1	true	GAMG	1.64685640e-03	1.43296610e-05	10	true	DILUPBiCGStab	2.13941610e-06	4.90525190e-11	1	true
5671            	DILUPBiCGStab	4.07945580e-05	2.07027910e-07	1	4.29921060e-04	2.42734810e-06	1	false	DILUPBiCGStab	1.12303580e-04	1.60067470e-06	1	true	GAMG	1.63655990e-03	1.08447330e-05	13	true	DILUPBiCGStab	2.13971150e-06	4.90497290e-11	1	true
5672            	DILUPBiCGStab	4.37872520e-05	2.65881260e-07	1	6.94313780e-04	3.71454950e-06	1	false	DILUPBiCGStab	1.11913100e-04	1.59528840e-06	1	true	GAMG	2.85785620e-03	2.60849670e-05	9	true	DILUPBiCGStab	2.13901650e-06	4.90398920e-11	1	true
5673            	DILUPBiCGStab	4.16411830e-05	2.19242380e-07	1	6.34606860e-04	3.20467250e-06	1	false	DILUPBiCGStab	1.12175290e-04	1.59922360e-06	1	true	GAMG	1.73742580e-03	1.09754150e-05	9	true	DILUPBiCGStab	2.13939000e-06	4.90624360e-11	1	true
5674            	DILUPBiCGStab	4.42119950e-05	2.81355420e-07	1	9.24156490e-04	4.18299290e-06	1	false	DILUPBiCGStab	1.11842890e-04	1.59467290e-06	1	true	GAMG	2.91888450e-03	1.58626700e-05	8	true	DILUPBiCGStab	2.13872010e-06	4.90615550e-11	1	true
5675            	DILUPBiCGStab	4.13657730e-05	2.17489290e-07	1	6.18935460e-04	3.15023180e-06	1	false	DILUPBiCGStab	1.12101470e-04	1.59853160e-06	1	true	GAMG	2.14937400e-03	2.13939970e-05	10	true	DILUPBiCGStab	2.13891770e-06	4.90910100e-11	1	true
5676            	DILUPBiCGStab	4.08741540e-05	2.12410070e-07	1	5.28174970e-04	2.96253810e-06	1	false	DILUPBiCGStab	1.12165120e-04	1.59962340e-06	1	true	GAMG	2.06665340e-03	1.72029190e-05	9	true	DILUPBiCGStab	2.13888820e-06	4.90830430e-11	1	true
5677            	DILUPBiCGStab	4.06566470e-05	2.09449210e-07	1	5.00773210e-04	2.71236100e-06	1	false	DILUPBiCGStab	1.12108290e-04	1.59895260e-06	1	true	GAMG	2.22169890e-03	2.06734550e-05	9	true	DILUPBiCGStab	2.13887000e-06	4.90614670e-11	1	true
5678            	DILUPBiCGStab	4.07133500e-05	2.12870430e-07	1	5.06619930e-04	2.79057410e-06	1	false	DILUPBiCGStab	1.11982680e-04	1.59731370e-06	1	true	GAMG	2.03589800e-03	1.65520710e-05	7	true	DILUPBiCGStab	2.13884490e-06	4.90664460e-11	1	true
5679            	DILUPBiCGStab	4.12898790e-05	2.16961290e-07	1	5.33694170e-04	3.05138220e-06	1	false	DILUPBiCGStab	1.11852030e-04	1.59553310e-06	1	true	GAMG	2.13250780e-03	1.69052690e-05	9	true	DILUPBiCGStab	2.13876220e-06	4.90486430e-11	1	true
5680            	DILUPBiCGStab	4.42268700e-05	2.83779840e-07	1	8.23787180e-04	4.25975350e-06	1	false	DILUPBiCGStab	1.11651690e-04	1.59274150e-06	1	true	GAMG	3.03862970e-03	2.78395960e-05	11	true	DILUPBiCGStab	2.13857740e-06	4.90131500e-11	1	true
5681            	DILUPBiCGStab	4.17518950e-05	2.18686200e-07	1	6.29027560e-04	3.24822290e-06	1	false	DILUPBiCGStab	1.11951050e-04	1.59705750e-06	1	true	GAMG	1.79957670e-03	1.46727550e-05	7	true	DILUPBiCGStab	2.13897170e-06	4.90617160e-11	1	true
5682            	DILUPBiCGStab	4.10711020e-05	2.15205630e-07	1	6.13151790e-04	4.23209100e-06	1	false	DILUPBiCGStab	1.11881610e-04	1.59616280e-06	1	true	GAMG	2.19628530e-03	2.06774940e-05	9	true	DILUPBiCGStab	2.13840880e-06	4.90615200e-11	1	true
5683            	DILUPBiCGStab	4.07766770e-05	2.10685980e-07	1	4.75609500e-04	2.80965900e-06	1	false	DILUPBiCGStab	1.11954860e-04	1.59728960e-06	1	true	GAMG	2.16370430e-03	1.05151930e-05	13	true	DILUPBiCGStab	2.13823430e-06	4.90546190e-11	1	true
5684            	DILUPBiCGStab	4.06813940e-05	2.10950790e-07	1	5.23977140e-04	2.92100910e-06	1	false	DILUPBiCGStab	1.11797150e-04	1.59520010e-06	1	true	GAMG	1.87969470e-03	1.55161350e-05	7	true	DILUPBiCGStab	2.13784150e-06	4.90530470e-11	1	true
5685            	DILUPBiCGStab	4.08568300e-05	2.10113230e-07	1	5.46281680e-04	2.83138550e-06	1	false	DILUPBiCGStab	1.11942940e-04	1.59737780e-06	1	true	GAMG	1.91354020e-03	1.42039550e-05	9	true	DILUPBiCGStab	2.13814610e-06	4.90466730e-11	1	true
5686            	DILUPBiCGStab	4.37374510e-05	2.79387990e-07	1	7.63978800e-04	3.69905620e-06	1	false	DILUPBiCGStab	1.11719330e-04	1.59432280e-06	1	true	GAMG	2.78554670e-03	2.18299540e-05	11	true	DILUPBiCGStab	2.13780780e-06	4.90399870e-11	1	true
