# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
1               	DILUPBiCGStab	1.00000000e+00	2.54518590e-03	1	1.00000000e+00	2.74185770e-05	1	false	DILUPBiCGStab	1.00000000e+00	3.22704660e-04	1	true	GAMG	1.00000000e+00	8.94202640e-03	23	true	DILUPBiCGStab	1.70142480e-01	5.99994810e-06	1	true
2               	DILUPBiCGStab	4.59254410e-01	2.22117990e-03	1	1.79314960e-01	1.38684040e-03	1	false	DILUPBiCGStab	8.54241990e-01	4.54866600e-04	1	true	GAMG	3.13828390e-03	3.01208610e-05	213	true	DILUPBiCGStab	5.31142900e-03	1.57479710e-06	1	true
3               	DILUPBiCGStab	3.51806000e-01	1.62108270e-03	1	1.55908610e-01	1.10001010e-03	1	false	DILUPBiCGStab	2.71307280e-01	1.51043550e-04	1	true	GAMG	3.71582510e-03	3.62157210e-05	181	true	DILUPBiCGStab	2.05690390e-04	2.13112110e-06	1	true
4               	DILUPBiCGStab	1.90932450e-01	1.12806300e-03	1	1.17468630e-01	8.08689210e-04	1	false	DILUPBiCGStab	9.63930770e-02	7.32503360e-05	1	true	GAMG	5.65371680e-03	5.33516970e-05	218	true	DILUPBiCGStab	7.29653350e-04	1.47034730e-06	1	true
5               	DILUPBiCGStab	1.61913840e-01	9.27652590e-04	1	1.26729760e-01	8.13535580e-04	1	false	DILUPBiCGStab	1.51142910e-02	9.30307220e-05	1	true	GAMG	1.29368940e-02	1.20837960e-04	197	true	DILUPBiCGStab	4.70159650e-04	1.36298420e-06	1	true
6               	DILUPBiCGStab	1.89350230e-01	1.19323400e-03	1	1.08089020e-01	6.95718540e-04	1	false	DILUPBiCGStab	3.98593690e-02	7.21857350e-05	1	true	GAMG	5.29782370e-03	5.08011810e-05	222	true	DILUPBiCGStab	7.30203220e-04	1.38946300e-06	1	true
7               	DILUPBiCGStab	1.33647410e-01	9.32215440e-04	1	1.14654230e-01	7.31475450e-04	1	false	DILUPBiCGStab	6.53647130e-02	8.48892140e-05	1	true	GAMG	5.34271470e-03	5.10889310e-05	187	true	DILUPBiCGStab	8.58767870e-04	1.29500420e-06	1	true
8               	DILUPBiCGStab	6.70717030e-02	4.22305870e-04	1	1.16246850e-01	8.46791990e-04	1	false	DILUPBiCGStab	8.01650960e-02	1.20456130e-04	1	true	GAMG	1.41438450e-02	1.41356050e-04	198	true	DILUPBiCGStab	8.90532250e-04	1.30543480e-06	1	true
9               	DILUPBiCGStab	5.11411360e-02	3.02929270e-04	1	1.21170780e-01	8.46317860e-04	1	false	DILUPBiCGStab	8.71903530e-02	1.54187360e-04	1	true	GAMG	2.88890910e-02	2.54436900e-04	204	true	DILUPBiCGStab	8.60784150e-04	1.21745550e-06	1	true
10              	DILUPBiCGStab	3.31763310e-02	2.12558670e-04	1	9.81452970e-02	7.75066530e-04	1	false	DILUPBiCGStab	8.90004500e-02	1.95545390e-04	1	true	GAMG	1.25900500e-02	1.10593050e-04	222	true	DILUPBiCGStab	8.02099110e-04	1.16380300e-06	1	true
11              	DILUPBiCGStab	2.56970100e-02	1.54333940e-04	1	8.32864690e-02	6.16648050e-04	1	false	DILUPBiCGStab	8.81335920e-02	2.29828630e-04	1	true	GAMG	1.62544220e-02	1.55994990e-04	154	true	DILUPBiCGStab	7.74425270e-04	1.08655510e-06	1	true
12              	DILUPBiCGStab	2.10856600e-02	1.25230130e-04	1	7.30051940e-02	5.14572810e-04	1	false	DILUPBiCGStab	8.54526050e-02	2.55054560e-04	1	true	GAMG	6.52789570e-02	6.42072900e-04	192	true	DILUPBiCGStab	7.56384490e-04	9.83913540e-07	1	true
13              	DILUPBiCGStab	1.65996920e-02	9.96346760e-05	1	6.98928630e-02	4.59143480e-04	1	false	DILUPBiCGStab	8.14453880e-02	2.78610820e-04	1	true	GAMG	5.82714010e-02	5.44020990e-04	263	true	DILUPBiCGStab	7.33952970e-04	8.51534340e-07	1	true
14              	DILUPBiCGStab	6.95896580e-03	4.64770540e-05	1	6.78316230e-02	4.41201040e-04	1	false	DILUPBiCGStab	7.64431030e-02	3.01489500e-04	1	true	GAMG	4.13525880e-02	4.13285740e-04	213	true	DILUPBiCGStab	7.08701000e-04	7.35011260e-07	1	true
15              	DILUPBiCGStab	8.01246760e-03	5.06463310e-05	1	6.19728970e-02	4.20055260e-04	1	false	DILUPBiCGStab	7.06074070e-02	3.21350240e-04	1	true	GAMG	8.37508120e-02	8.09150360e-04	86	true	DILUPBiCGStab	6.86000360e-04	6.57409300e-07	1	true
16              	DILUPBiCGStab	6.65310120e-03	4.27084740e-05	1	5.68353900e-02	3.94422060e-04	1	false	DILUPBiCGStab	6.41062310e-02	3.34931990e-04	1	true	GAMG	5.20707440e-01	5.20689410e-03	201	true	DILUPBiCGStab	6.64916100e-04	6.00085330e-07	1	true
17              	DILUPBiCGStab	2.94158780e-03	2.20371950e-05	1	5.34807310e-02	3.83106010e-04	1	false	DILUPBiCGStab	5.72958100e-02	3.43458200e-04	1	true	GAMG	4.28317970e-01	4.23736050e-03	126	true	DILUPBiCGStab	6.45091160e-04	5.52723660e-07	1	true
18              	DILUPBiCGStab	3.61303310e-03	2.44806990e-05	1	4.46673370e-02	3.68254320e-04	1	false	DILUPBiCGStab	4.78657100e-02	3.28713390e-04	1	true	GAMG	2.30536840e-01	2.28141180e-03	170	true	DILUPBiCGStab	6.27222400e-04	5.01298320e-07	1	true
19              	DILUPBiCGStab	4.91629190e-03	3.02113940e-05	1	4.20811200e-02	3.60762590e-04	1	false	DILUPBiCGStab	3.80827520e-02	2.93959350e-04	1	true	GAMG	3.25169420e-01	2.99849790e-03	136	true	DILUPBiCGStab	6.12408400e-04	4.60316550e-07	1	true
20              	DILUPBiCGStab	4.46463820e-03	2.79036210e-05	1	3.92015900e-02	3.20586380e-04	1	false	DILUPBiCGStab	3.07178370e-02	2.61603630e-04	1	true	GAMG	5.39726700e-02	5.36785810e-04	195	true	DILUPBiCGStab	6.00227090e-04	4.25973310e-07	1	true
21              	DILUPBiCGStab	3.61558910e-03	2.39549530e-05	1	3.70444110e-02	2.90548730e-04	1	false	DILUPBiCGStab	2.52914870e-02	2.35172740e-04	1	true	GAMG	2.57237710e-02	2.42779770e-04	106	true	DILUPBiCGStab	5.90640130e-04	3.92050210e-07	1	true
22              	DILUPBiCGStab	3.27309750e-03	2.20823670e-05	1	3.49660890e-02	2.64051740e-04	1	false	DILUPBiCGStab	2.12641810e-02	2.13809540e-04	1	true	GAMG	1.87573780e-02	1.87336130e-04	98	true	DILUPBiCGStab	5.83814490e-04	3.60176270e-07	1	true
23              	DILUPBiCGStab	2.90012700e-03	1.98816740e-05	1	3.36611150e-02	2.55928200e-04	1	false	DILUPBiCGStab	1.82082770e-02	1.96034080e-04	1	true	GAMG	1.70888910e-02	1.65687130e-04	138	true	DILUPBiCGStab	5.78972030e-04	3.32232430e-07	1	true
24              	DILUPBiCGStab	2.51559040e-03	1.74633650e-05	1	3.27837720e-02	2.58615950e-04	1	false	DILUPBiCGStab	1.58373060e-02	1.80763540e-04	1	true	GAMG	1.75423880e-02	1.74611900e-04	103	true	DILUPBiCGStab	5.75142550e-04	3.07752860e-07	1	true
25              	DILUPBiCGStab	2.48267110e-03	1.66961790e-05	1	3.16025780e-02	2.62020420e-04	1	false	DILUPBiCGStab	1.39583350e-02	1.67271810e-04	1	true	GAMG	1.70992160e-02	1.69015890e-04	86	true	DILUPBiCGStab	5.71472140e-04	2.86383740e-07	1	true
26              	DILUPBiCGStab	2.60062010e-03	1.72252220e-05	1	2.91321770e-02	2.61467530e-04	1	false	DILUPBiCGStab	1.24097760e-02	1.54682460e-04	1	true	GAMG	1.30844280e-02	1.14573950e-04	121	true	DILUPBiCGStab	5.67313520e-04	2.67050980e-07	1	true
27              	DILUPBiCGStab	2.73373180e-03	1.82059850e-05	1	2.90713840e-02	2.52894160e-04	1	false	DILUPBiCGStab	1.11412760e-02	1.43052510e-04	1	true	GAMG	8.91549350e-03	8.78301370e-05	132	true	DILUPBiCGStab	5.62756600e-04	2.49434880e-07	1	true
28              	DILUPBiCGStab	2.89416850e-03	1.92143330e-05	1	2.78608050e-02	2.36718330e-04	1	false	DILUPBiCGStab	1.00705120e-02	1.32081500e-04	1	true	GAMG	6.69006030e-03	6.33534010e-05	103	true	DILUPBiCGStab	5.57687810e-04	2.33143630e-07	1	true
29              	DILUPBiCGStab	2.96468080e-03	1.97140940e-05	1	2.63995170e-02	2.22774350e-04	1	false	DILUPBiCGStab	9.16191940e-03	1.21975750e-04	1	true	GAMG	5.28342450e-03	4.68167850e-05	83	true	DILUPBiCGStab	5.52237790e-04	2.18090500e-07	1	true
30              	DILUPBiCGStab	2.91168620e-03	1.94724630e-05	1	2.56189040e-02	2.13980470e-04	1	false	DILUPBiCGStab	8.39097700e-03	1.12778290e-04	1	true	GAMG	4.35421580e-03	3.74244290e-05	86	true	DILUPBiCGStab	5.46549980e-04	2.04389980e-07	1	true
31              	DILUPBiCGStab	2.81524700e-03	1.89370110e-05	1	2.50791350e-02	2.10640350e-04	1	false	DILUPBiCGStab	7.72737440e-03	1.04503070e-04	1	true	GAMG	3.76918100e-03	3.47555940e-05	99	true	DILUPBiCGStab	5.40669670e-04	1.91856390e-07	1	true
32              	DILUPBiCGStab	2.75937390e-03	1.86452300e-05	1	2.45634880e-02	2.06360160e-04	1	false	DILUPBiCGStab	7.15034360e-03	9.73513880e-05	1	true	GAMG	3.37952080e-03	3.33145890e-05	83	true	DILUPBiCGStab	5.34626690e-04	1.80319900e-07	1	true
33              	DILUPBiCGStab	2.77372700e-03	1.88135170e-05	1	2.40354940e-02	2.00679970e-04	1	false	DILUPBiCGStab	6.64043390e-03	9.13128470e-05	1	true	GAMG	3.01961300e-03	2.80209540e-05	97	true	DILUPBiCGStab	5.28459510e-04	1.69657730e-07	1	true
34              	DILUPBiCGStab	2.83369160e-03	1.93101510e-05	1	2.33481880e-02	1.93594680e-04	1	false	DILUPBiCGStab	6.18553590e-03	8.58882230e-05	1	true	GAMG	2.65543110e-03	2.13808060e-05	124	true	DILUPBiCGStab	5.22195270e-04	1.59722910e-07	1	true
35              	DILUPBiCGStab	2.89143400e-03	1.97976860e-05	1	2.27346690e-02	1.86335100e-04	1	false	DILUPBiCGStab	5.78036660e-03	8.08685420e-05	1	true	GAMG	2.30631090e-03	2.00394180e-05	100	true	DILUPBiCGStab	5.15878310e-04	1.50446530e-07	1	true
36              	DILUPBiCGStab	2.91852970e-03	2.00882920e-05	1	2.22465110e-02	1.81064220e-04	1	false	DILUPBiCGStab	5.41729820e-03	7.61797850e-05	1	true	GAMG	2.01984100e-03	1.93120120e-05	63	true	DILUPBiCGStab	5.09549380e-04	1.41818930e-07	1	true
37              	DILUPBiCGStab	2.91098720e-03	2.01642640e-05	1	2.17803710e-02	1.77596880e-04	1	false	DILUPBiCGStab	5.09087630e-03	7.18387560e-05	1	true	GAMG	1.81184950e-03	1.54762540e-05	110	true	DILUPBiCGStab	5.03216500e-04	1.33815710e-07	1	true
38              	DILUPBiCGStab	2.89036040e-03	2.01623730e-05	1	2.13141660e-02	1.73986600e-04	1	false	DILUPBiCGStab	4.79515170e-03	6.77847360e-05	1	true	GAMG	1.66942020e-03	1.63231510e-05	61	true	DILUPBiCGStab	4.96882250e-04	1.26394600e-07	1	true
39              	DILUPBiCGStab	2.87824150e-03	2.02194890e-05	1	2.08381910e-02	1.70604300e-04	1	false	DILUPBiCGStab	4.52700430e-03	6.40574730e-05	1	true	GAMG	1.55372600e-03	1.42783590e-05	86	true	DILUPBiCGStab	4.90536860e-04	1.19511110e-07	1	true
40              	DILUPBiCGStab	2.87941510e-03	2.03569500e-05	1	2.03150760e-02	1.66114490e-04	1	false	DILUPBiCGStab	4.27979360e-03	6.05697790e-05	1	true	GAMG	1.44577910e-03	1.40268160e-05	77	true	DILUPBiCGStab	4.84151200e-04	1.13094780e-07	1	true
41              	DILUPBiCGStab	2.88659060e-03	2.05349430e-05	1	1.98087090e-02	1.61620280e-04	1	false	DILUPBiCGStab	4.05080030e-03	5.72810700e-05	1	true	GAMG	1.35279230e-03	1.33367150e-05	80	true	DILUPBiCGStab	4.77699740e-04	1.07102450e-07	1	true
42              	DILUPBiCGStab	2.89177110e-03	2.06992200e-05	1	1.93110020e-02	1.57206320e-04	1	false	DILUPBiCGStab	3.83919400e-03	5.42328620e-05	1	true	GAMG	1.26445110e-03	9.99403770e-06	87	true	DILUPBiCGStab	4.71150600e-04	1.01508820e-07	1	true
43              	DILUPBiCGStab	2.89129710e-03	2.08232080e-05	1	1.88265320e-02	1.53021070e-04	1	false	DILUPBiCGStab	3.64362040e-03	5.13230950e-05	1	true	GAMG	1.18564460e-03	1.09928970e-05	73	true	DILUPBiCGStab	4.64487770e-04	9.63252290e-08	1	true
44              	DILUPBiCGStab	2.88316370e-03	2.08967110e-05	1	1.83631290e-02	1.49341280e-04	1	false	DILUPBiCGStab	3.46200060e-03	4.86311740e-05	1	true	GAMG	1.12729420e-03	1.11999490e-05	88	true	DILUPBiCGStab	4.57696040e-04	9.15330820e-08	1	true
45              	DILUPBiCGStab	2.87379930e-03	2.09649460e-05	1	1.79195360e-02	1.45672010e-04	1	false	DILUPBiCGStab	3.29200990e-03	4.61094250e-05	1	true	GAMG	1.09049250e-03	7.96430290e-06	82	true	DILUPBiCGStab	4.50774970e-04	8.70428460e-08	1	true
46              	DILUPBiCGStab	2.86561240e-03	2.10371380e-05	1	1.74803350e-02	1.41983540e-04	1	false	DILUPBiCGStab	3.13277470e-03	4.37638060e-05	1	true	GAMG	1.05983200e-03	8.69309260e-06	115	true	DILUPBiCGStab	4.43739950e-04	8.28123270e-08	1	true
47              	DILUPBiCGStab	2.85948290e-03	2.11288580e-05	1	1.70439760e-02	1.38145580e-04	1	false	DILUPBiCGStab	2.98532850e-03	4.15854960e-05	1	true	GAMG	1.03059350e-03	1.00877120e-05	89	true	DILUPBiCGStab	4.36635460e-04	7.88386370e-08	1	true
48              	DILUPBiCGStab	2.85389140e-03	2.12244650e-05	1	1.66118940e-02	1.34239280e-04	1	false	DILUPBiCGStab	2.84881070e-03	3.95160330e-05	1	true	GAMG	1.00505620e-03	8.59108140e-06	76	true	DILUPBiCGStab	4.29507050e-04	7.50984520e-08	1	true
49              	DILUPBiCGStab	2.84852500e-03	2.13032980e-05	1	1.61931430e-02	1.30408930e-04	1	false	DILUPBiCGStab	2.72174530e-03	3.76187870e-05	1	true	GAMG	9.87755260e-04	9.81287500e-06	82	true	DILUPBiCGStab	4.22408390e-04	7.15782790e-08	1	true
50              	DILUPBiCGStab	2.84168110e-03	2.13481970e-05	1	1.58048350e-02	1.26814040e-04	1	false	DILUPBiCGStab	2.60251270e-03	3.58922770e-05	1	true	GAMG	9.67908320e-04	8.62323400e-06	52	true	DILUPBiCGStab	4.15381400e-04	6.82619080e-08	1	true
51              	DILUPBiCGStab	2.83440630e-03	2.13715540e-05	1	1.54333870e-02	1.23294170e-04	1	false	DILUPBiCGStab	2.48999690e-03	3.42807580e-05	1	true	GAMG	9.59735500e-04	9.34858170e-06	85	true	DILUPBiCGStab	4.08455890e-04	6.51340850e-08	1	true
52              	DILUPBiCGStab	2.82603000e-03	2.13795450e-05	1	1.50773560e-02	1.20124220e-04	1	false	DILUPBiCGStab	2.38441770e-03	3.27887860e-05	1	true	GAMG	9.53013130e-04	9.14760110e-06	53	true	DILUPBiCGStab	4.01641360e-04	6.21794690e-08	1	true
53              	DILUPBiCGStab	2.81629460e-03	2.13990060e-05	1	1.47494050e-02	1.17129950e-04	1	false	DILUPBiCGStab	2.28478160e-03	3.13774320e-05	1	true	GAMG	9.45713310e-04	9.29539560e-06	69	true	DILUPBiCGStab	3.94943120e-04	5.93902370e-08	1	true
54              	DILUPBiCGStab	2.80641300e-03	2.14602450e-05	1	1.44247790e-02	1.14305040e-04	1	false	DILUPBiCGStab	2.18740100e-03	2.99908370e-05	1	true	GAMG	9.41201820e-04	9.20270840e-06	71	true	DILUPBiCGStab	3.88361520e-04	5.67628700e-08	1	true
55              	DILUPBiCGStab	2.79536690e-03	2.15105400e-05	1	1.41056310e-02	1.11522890e-04	1	false	DILUPBiCGStab	2.09168650e-03	2.86688620e-05	1	true	GAMG	9.43235130e-04	8.63845470e-06	59	true	DILUPBiCGStab	3.81911650e-04	5.42870640e-08	1	true
56              	DILUPBiCGStab	2.78127660e-03	2.15592830e-05	1	1.37986380e-02	1.08895970e-04	1	false	DILUPBiCGStab	2.00434030e-03	2.75038870e-05	1	true	GAMG	9.39786440e-04	8.61710880e-06	84	true	DILUPBiCGStab	3.75539290e-04	5.19536140e-08	1	true
57              	DILUPBiCGStab	2.76409560e-03	2.15697980e-05	1	1.35129620e-02	1.06518460e-04	1	false	DILUPBiCGStab	1.92789680e-03	2.65455630e-05	1	true	GAMG	9.26998590e-04	6.71948420e-06	80	true	DILUPBiCGStab	3.69165980e-04	4.97553380e-08	1	true
58              	DILUPBiCGStab	2.74472130e-03	2.14852480e-05	1	1.32424640e-02	1.04043120e-04	1	false	DILUPBiCGStab	1.85880040e-03	2.56972040e-05	1	true	GAMG	9.03669100e-04	8.90424780e-06	64	true	DILUPBiCGStab	3.62765830e-04	4.76910650e-08	1	true
59              	DILUPBiCGStab	2.72239780e-03	2.12947810e-05	1	1.29733750e-02	1.01444330e-04	1	false	DILUPBiCGStab	1.79113860e-03	2.48500900e-05	1	true	GAMG	8.84669060e-04	8.53915970e-06	58	true	DILUPBiCGStab	3.56366160e-04	4.57473230e-08	1	true
60              	DILUPBiCGStab	2.69832600e-03	2.10122240e-05	1	1.27148240e-02	9.90865450e-05	1	false	DILUPBiCGStab	1.72680390e-03	2.39955540e-05	1	true	GAMG	8.68328230e-04	6.48648900e-06	70	true	DILUPBiCGStab	3.50017400e-04	4.39144140e-08	1	true
61              	DILUPBiCGStab	2.67083800e-03	2.07265690e-05	1	1.24639370e-02	9.67433720e-05	1	false	DILUPBiCGStab	1.66691610e-03	2.31894210e-05	1	true	GAMG	8.55520110e-04	8.24767510e-06	108	true	DILUPBiCGStab	3.43687030e-04	4.21680090e-08	1	true
62              	DILUPBiCGStab	2.64252550e-03	2.04517080e-05	1	1.22204330e-02	9.48073690e-05	1	false	DILUPBiCGStab	1.61232840e-03	2.24791990e-05	1	true	GAMG	8.48167920e-04	7.98402540e-06	81	true	DILUPBiCGStab	3.37268010e-04	4.05006150e-08	1	true
63              	DILUPBiCGStab	2.61294500e-03	2.01678510e-05	1	1.19819190e-02	9.27502810e-05	1	false	DILUPBiCGStab	1.56160220e-03	2.18587150e-05	1	true	GAMG	8.37494420e-04	7.58326000e-06	51	true	DILUPBiCGStab	3.30748580e-04	3.89059580e-08	1	true
64              	DILUPBiCGStab	2.58463490e-03	1.98803210e-05	1	1.17172190e-02	9.05679230e-05	1	false	DILUPBiCGStab	1.51644840e-03	2.12976890e-05	1	true	GAMG	8.27705150e-04	7.68006360e-06	64	true	DILUPBiCGStab	3.24151110e-04	3.73813610e-08	1	true
65              	DILUPBiCGStab	2.55671030e-03	1.95890360e-05	1	1.14484580e-02	8.83420570e-05	1	false	DILUPBiCGStab	1.47883970e-03	2.08131930e-05	1	true	GAMG	8.19959500e-04	7.55631410e-06	79	true	DILUPBiCGStab	3.17509130e-04	3.59251870e-08	1	true
66              	DILUPBiCGStab	2.52821680e-03	1.92720800e-05	1	1.11965220e-02	8.61464610e-05	1	false	DILUPBiCGStab	1.44694810e-03	2.03957200e-05	1	true	GAMG	8.08797360e-04	7.92189370e-06	61	true	DILUPBiCGStab	3.10816910e-04	3.45324630e-08	1	true
67              	DILUPBiCGStab	2.49866760e-03	1.89260960e-05	1	1.09784600e-02	8.42855640e-05	1	false	DILUPBiCGStab	1.42083810e-03	1.99819680e-05	1	true	GAMG	7.95321460e-04	7.39939260e-06	69	true	DILUPBiCGStab	3.04108090e-04	3.31994650e-08	1	true
68              	DILUPBiCGStab	2.46719030e-03	1.85702830e-05	1	1.07756960e-02	8.24628760e-05	1	false	DILUPBiCGStab	1.40106880e-03	1.96036550e-05	1	true	GAMG	7.90872820e-04	6.92853460e-06	60	true	DILUPBiCGStab	2.97429220e-04	3.19258170e-08	1	true
69              	DILUPBiCGStab	2.43361640e-03	1.82098950e-05	1	1.05797790e-02	8.08643520e-05	1	false	DILUPBiCGStab	1.38522250e-03	1.92908720e-05	1	true	GAMG	7.78804870e-04	7.24664960e-06	82	true	DILUPBiCGStab	2.90813570e-04	3.07109480e-08	1	true
70              	DILUPBiCGStab	2.39819690e-03	1.78409650e-05	1	1.03867120e-02	7.93051910e-05	1	false	DILUPBiCGStab	1.37345550e-03	1.90531120e-05	1	true	GAMG	7.61565610e-04	6.16063200e-06	67	true	DILUPBiCGStab	2.84284690e-04	2.95524380e-08	1	true
71              	DILUPBiCGStab	2.36112620e-03	1.74700520e-05	1	1.01944490e-02	7.76624850e-05	1	false	DILUPBiCGStab	1.36538610e-03	1.89020480e-05	1	true	GAMG	7.42431060e-04	6.80600710e-06	68	true	DILUPBiCGStab	2.77866820e-04	2.84469590e-08	1	true
72              	DILUPBiCGStab	2.32258010e-03	1.70983480e-05	1	9.99310760e-03	7.59521610e-05	1	false	DILUPBiCGStab	1.35888020e-03	1.87916680e-05	1	true	GAMG	7.26927890e-04	6.72760160e-06	65	true	DILUPBiCGStab	2.71582580e-04	2.73930680e-08	1	true
73              	DILUPBiCGStab	2.28300290e-03	1.67101510e-05	1	9.79332500e-03	7.42003940e-05	1	false	DILUPBiCGStab	1.35273080e-03	1.86948670e-05	1	true	GAMG	7.10280400e-04	6.14132490e-06	69	true	DILUPBiCGStab	2.65451410e-04	2.63909850e-08	1	true
74              	DILUPBiCGStab	2.24301820e-03	1.62861660e-05	1	9.60728590e-03	7.25740380e-05	1	false	DILUPBiCGStab	1.34647930e-03	1.85859540e-05	1	true	GAMG	6.96394140e-04	6.32241610e-06	85	true	DILUPBiCGStab	2.59490220e-04	2.54366470e-08	1	true
75              	DILUPBiCGStab	2.20242250e-03	1.58423400e-05	1	9.43630620e-03	7.09671340e-05	1	false	DILUPBiCGStab	1.33921560e-03	1.84571290e-05	1	true	GAMG	6.87608690e-04	5.54940480e-06	90	true	DILUPBiCGStab	2.53707940e-04	2.45257540e-08	1	true
76              	DILUPBiCGStab	2.16105760e-03	1.53714940e-05	1	9.27048320e-03	6.94090350e-05	1	false	DILUPBiCGStab	1.33037370e-03	1.83010630e-05	1	true	GAMG	6.71716250e-04	5.58054280e-06	59	true	DILUPBiCGStab	2.48111630e-04	2.36549440e-08	1	true
77              	DILUPBiCGStab	2.11904770e-03	1.49066540e-05	1	9.10467410e-03	6.77904420e-05	1	false	DILUPBiCGStab	1.32044770e-03	1.81472780e-05	1	true	GAMG	6.58339900e-04	4.86785400e-06	73	true	DILUPBiCGStab	2.42701740e-04	2.28220100e-08	1	true
78              	DILUPBiCGStab	2.07678990e-03	1.44589940e-05	1	8.94266250e-03	6.62166190e-05	1	false	DILUPBiCGStab	1.31001780e-03	1.79905350e-05	1	true	GAMG	6.45815930e-04	6.29013210e-06	98	true	DILUPBiCGStab	2.37464530e-04	2.20254540e-08	1	true
79              	DILUPBiCGStab	2.03556680e-03	1.40390510e-05	1	8.77690490e-03	6.46483050e-05	1	false	DILUPBiCGStab	1.29879350e-03	1.78222010e-05	1	true	GAMG	6.38333860e-04	5.68326720e-06	72	true	DILUPBiCGStab	2.32403510e-04	2.12641080e-08	1	true
80              	DILUPBiCGStab	1.99425030e-03	1.36357440e-05	1	8.60329000e-03	6.30874550e-05	1	false	DILUPBiCGStab	1.28683430e-03	1.76382800e-05	1	true	GAMG	6.37318990e-04	5.46804950e-06	68	true	DILUPBiCGStab	2.27517600e-04	2.05365910e-08	1	true
81              	DILUPBiCGStab	1.95369350e-03	1.32525450e-05	1	8.42612140e-03	6.15122030e-05	1	false	DILUPBiCGStab	1.27386840e-03	1.74455800e-05	1	true	GAMG	6.45137740e-04	5.12146530e-06	60	true	DILUPBiCGStab	2.22799570e-04	1.98411600e-08	1	true
82              	DILUPBiCGStab	1.91345740e-03	1.28816510e-05	1	8.24962380e-03	5.99369110e-05	1	false	DILUPBiCGStab	1.26113050e-03	1.72636670e-05	1	true	GAMG	6.60047690e-04	5.33587820e-06	65	true	DILUPBiCGStab	2.18242080e-04	1.91764560e-08	1	true
83              	DILUPBiCGStab	1.87487150e-03	1.24896840e-05	1	8.07696850e-03	5.84531060e-05	1	false	DILUPBiCGStab	1.24849210e-03	1.70944800e-05	1	true	GAMG	6.83978620e-04	5.57377870e-06	71	true	DILUPBiCGStab	2.13843370e-04	1.85409100e-08	1	true
84              	DILUPBiCGStab	1.83647620e-03	1.20878940e-05	1	7.92054400e-03	5.70363360e-05	1	false	DILUPBiCGStab	1.23560560e-03	1.69393290e-05	1	true	GAMG	7.13074370e-04	4.70757320e-06	58	true	DILUPBiCGStab	2.09600730e-04	1.79322010e-08	1	true
85              	DILUPBiCGStab	1.79827680e-03	1.17019380e-05	1	7.76976220e-03	5.56975100e-05	1	false	DILUPBiCGStab	1.22187570e-03	1.67652440e-05	1	true	GAMG	7.48499380e-04	5.81539200e-06	67	true	DILUPBiCGStab	2.05500670e-04	1.73495270e-08	1	true
86              	DILUPBiCGStab	1.76077270e-03	1.13402220e-05	1	7.61429070e-03	5.43998110e-05	1	false	DILUPBiCGStab	1.20791750e-03	1.65769790e-05	1	true	GAMG	7.80638560e-04	5.63466740e-06	90	true	DILUPBiCGStab	2.01528670e-04	1.67915520e-08	1	true
87              	DILUPBiCGStab	1.72409810e-03	1.09983390e-05	1	7.45320470e-03	5.30925460e-05	1	false	DILUPBiCGStab	1.19410130e-03	1.63713020e-05	1	true	GAMG	8.08352220e-04	8.04245410e-06	72	true	DILUPBiCGStab	1.97671970e-04	1.62547970e-08	1	true
88              	DILUPBiCGStab	1.68865460e-03	1.06814920e-05	1	7.28908170e-03	5.18175100e-05	1	false	DILUPBiCGStab	1.18091710e-03	1.61616630e-05	1	true	GAMG	8.30299140e-04	7.98254380e-06	61	true	DILUPBiCGStab	1.93928390e-04	1.57380400e-08	1	true
89              	DILUPBiCGStab	1.65487720e-03	1.03876030e-05	1	7.12345600e-03	5.05497560e-05	1	false	DILUPBiCGStab	1.16841700e-03	1.59570440e-05	1	true	GAMG	8.52329590e-04	6.24040860e-06	65	true	DILUPBiCGStab	1.90294640e-04	1.52388490e-08	1	true
90              	DILUPBiCGStab	1.62236360e-03	1.01140300e-05	1	6.96258960e-03	4.93258720e-05	1	false	DILUPBiCGStab	1.15598680e-03	1.57627300e-05	1	true	GAMG	8.73742210e-04	7.16762550e-06	59	true	DILUPBiCGStab	1.86761830e-04	1.47614940e-08	1	true
91              	DILUPBiCGStab	1.59160740e-03	9.85783070e-06	1	6.81541380e-03	4.81545330e-05	1	false	DILUPBiCGStab	1.14333750e-03	1.55589270e-05	1	true	GAMG	8.94794960e-04	8.62498330e-06	58	true	DILUPBiCGStab	1.83325000e-04	1.43066570e-08	1	true
92              	DILUPBiCGStab	1.56231330e-03	9.61940990e-06	1	6.68874200e-03	4.70832550e-05	1	false	DILUPBiCGStab	1.13033110e-03	1.53478060e-05	1	true	GAMG	9.14064640e-04	8.64472350e-06	58	true	DILUPBiCGStab	1.79975550e-04	1.38735680e-08	1	true
